iso3c,country,year,current_account_pct_gdp,reserves_months_imports,inflation_cpi_pct,gov_debt_pct_gdp,fiscal_balance_pct_gdp,gdp_usd_current,gdp_growth_real_pct,gdp_per_capita_usd
AFW,Africa Western and Central,2008,,7.265921940456,8.45297623326755,,,575059454850.507,6.27613451132601,1668.84108160758
AFW,Africa Western and Central,2009,,7.2420925353646,4.41500374795223,,,515474028936.376,6.12552916749729,1454.72833143498
AFW,Africa Western and Central,2010,,4.63435979347822,2.20783532536524,,,606280114370.887,7.03202472344361,1663.96693663873
AFW,Africa Western and Central,2011,,3.92938970092055,4.01869907534492,,,691187455140.185,4.94666624539791,1844.1985949993
AFW,Africa Western and Central,2012,,5.05103722871339,4.57837463515946,,,748126849686.918,5.14057557678929,1941.36955612659
AFW,Africa Western and Central,2013,,4.97491478524549,2.43920076104126,,,844202569830.553,6.02802288960788,2131.66206746081
AFW,Africa Western and Central,2014,,4.03859878007286,1.76843582146222,,,903933677159.723,5.71245852261593,2221.01066549765
AFW,Africa Western and Central,2015,,3.93681398496402,2.13081738058794,,,778022060796.81,2.92800960984003,1860.72769393488
AFW,Africa Western and Central,2016,,5.29493614132804,1.48741550755545,,,700028171710.17,0.194177489414145,1630.03944681121
AFW,Africa Western and Central,2017,,6.92367881202028,1.72548602374726,,,694051344215.045,2.29616754739388,1574.23056047232
AFW,Africa Western and Central,2018,,5.41867409557902,1.78404994832042,,,777840407639.927,2.90465437511295,1720.14027955102
AFW,Africa Western and Central,2019,,3.90545978879884,1.98309228487231,,,833288902800.025,3.28216299793968,1798.34068458315
AFW,Africa Western and Central,2020,,5.17985686260022,2.4903778393195,,,797295175501.973,-0.984117425153343,1680.03933212698
AFW,Africa Western and Central,2021,,5.67563252803906,3.74556782333006,,,858114511231.434,4.03000030607359,1765.9547879785
AFW,Africa Western and Central,2022,,4.48627601381854,7.9309292543009,,,893639944629.861,3.97496354483744,1796.66863273368
AFW,Africa Western and Central,2023,,4.53589788317165,5.48928568141135,,,814728528754.188,3.35798699488655,1599.39298291654
AFW,Africa Western and Central,2024,,6.74309074493511,3.6159657021514,,,670025655309.603,4.17610288931516,1284.15444092323
AGO,Angola,2000,8.71506351159262,1.92891647488978,,,26.2898742250407,9129594970.15301,3.05462423430785,563.733795571487
AGO,Angola,2001,-16.0129513307541,1.06051298619751,,,6.89257260535699,8936079117.73136,4.2059985561951,533.586202412447
AGO,Angola,2002,-0.981927174447658,0.515950491062243,,,1.3667642875929,15285592370.374,13.6656887608562,882.147847234303
AGO,Angola,2003,-4.0395824059631,0.722048941236958,98.2241436573304,,-10.9469953496772,17812704586.4397,2.99000000000001,992.698979254665
AGO,Angola,2004,2.8924761959248,1.25835735524017,43.5421067519687,,9.74894016774998,23552057679.4994,10.9500000059465,1266.21086410236
AGO,Angola,2005,13.8970988768413,1.99794220547624,22.953513851394,,0.686789873049251,36970900883.8109,15.0299999905513,1916.46842218625
AGO,Angola,2006,20.4078078020579,4.32469967086085,13.3052101780032,,19.3980562321575,52381025141.4268,11.549999997879,2617.05196022633
AGO,Angola,2007,16.2123974861326,3.89157343751113,12.2514974459487,,13.5712052829066,65266415494.2584,14.0100000086059,3141.0459797605
AGO,Angola,2008,8.12554260460487,3.74480928595891,12.4758291326398,,6.86063197304132,88538665084.8634,11.1699999942146,4103.0669003635
AGO,Angola,2009,-10.7693837286968,3.36113820275681,13.7302839288409,,-11.7848092845677,70307196181.6539,0.860000002152788,3136.64546955947
AGO,Angola,2010,8.95704217526965,5.41091833069453,14.4696564932577,,0.846039375193708,83799474069.7315,4.39837593810763,3597.34293216332
AGO,Angola,2011,11.7046835510956,6.0305602882839,13.4824679218511,,10.6576248111836,111789747670.59,3.47205314798103,4615.91059831778
AGO,Angola,2012,10.80895743621,6.61494628107061,10.2779049218839,,6.00022903979157,128052915766.343,8.54210707584141,5086.02740086376
AGO,Angola,2013,6.15469619733807,6.28848630390088,8.77781429332625,,-4.11898321516234,132339109040.232,4.95461303112738,5057.74787833163
AGO,Angola,2014,-2.75620042901357,5.14629092203124,7.2803873036112,,-10.388973976998,135966802586.713,4.82255926962156,5005.9997412707
AGO,Angola,2015,-11.351655507595,6.48204569064841,9.35597215533781,,-6.11651494032211,90496420506.5957,0.943571561325001,3213.90261080059
AGO,Angola,2016,-5.84742399005694,9.08387120490076,30.6944150806719,,-5.61784570557746,52761617225.9253,-2.58004964404932,1807.95294072643
AGO,Angola,2017,-0.858821843953161,5.81818691844857,29.8444799015679,,-6.78213179830622,73690154990.7312,-0.147212941085755,2437.25971190821
AGO,Angola,2018,9.31723397425301,5.41264015408642,19.6289379701521,,1.80048474405186,79450688259.3664,-1.31636168896895,2538.59139143371
AGO,Angola,2019,7.24618124732477,6.42509428996665,17.080954143438,,1.54751511907853,70897962732.0277,-0.702272957616017,2189.85571407618
AGO,Angola,2020,1.797710856441,8.02614772310756,22.271539247051,,,48501561203.5686,-5.63821471714934,1449.92286669308
AGO,Angola,2021,12.6297800641592,6.94915414648973,25.7542948841891,,,66505129987.7235,1.19921052145153,1925.87466082167
AGO,Angola,2022,11.2671532788355,4.37683286748629,21.3552901320822,,,104399746853.401,3.04472652391918,2929.69445467272
AGO,Angola,2023,4.93076382676785,5.08927113560434,13.6441017767715,,,84875162197.0107,1.07809951970673,2309.53413042773
AGO,Angola,2024,7.84836711878181,5.51374910579315,28.2404948915773,,,80396942241.6233,4.42390452944746,2122.08368991872
ALB,Albania,2000,-4.36035543487417,5.70437490284028,,,,3584570164.85195,7.46285871776054,1160.42047054038
ALB,Albania,2001,-5.35591452180558,5.74810389047772,,,,4059064033.13379,8.8637306604876,1326.41652388077
ALB,Albania,2002,-9.02590739072684,5.62620801768218,,,-6.56017188461797,4515003116.68036,4.62839587394552,1479.83884572006
ALB,Albania,2003,-7.01197673066682,5.44013915974675,,,-2.80921637775244,5801712040.48463,5.33326426009945,1908.69900687608
ALB,Albania,2004,-4.83249013532298,5.70166303124625,,,-3.00683013339206,7406645793.44038,5.26626173860785,2446.90949947798
ALB,Albania,2005,-6.92138800420102,4.86217077611654,,,,8256658249.8128,5.13082193056189,2741.72136549578
ALB,Albania,2006,-7.33186374631583,5.2516896273271,,,,9150528132.17633,6.0189812403864,3057.77257038113
ALB,Albania,2007,-10.3518884224487,4.77842286747883,,,,11116937869.8568,6.50009261158209,3743.05529896187
ALB,Albania,2008,-15.1839581650837,3.96904159393954,3.32087090389265,,,13258506375.4518,6.90706230713707,4498.50486763601
ALB,Albania,2009,-15.0172385106346,4.30818743928819,2.2669220945083,,,12335540656.1006,2.69075152362146,4213.65007574693
ALB,Albania,2010,-11.2157643683259,4.8554561047298,3.62604695579816,,,12086545641.299,2.97315442681247,4149.14469936847
ALB,Albania,2011,-12.8503659661777,4.23201039801393,3.42912324722166,69.1921886031503,-3.87597946211871,12973755874.5365,2.46351683915714,4465.70914328865
ALB,Albania,2012,-10.2612568930744,5.04393065477356,2.03159268395297,64.0504160397904,-3.93030336435727,12246499747.9714,0.984129880204108,4222.3470988913
ALB,Albania,2013,-9.25914166645898,5.40303177852844,1.93762080205226,70.4662619818776,-5.3171645843242,12796985886.1478,1.7072283175406,4420.23461988353
ALB,Albania,2014,-10.7201496577808,4.87320220304283,1.62586504402611,72.9442880579616,-3.12791242653422,13296322588.1684,2.24022695382642,4602.23051443229
ALB,Albania,2015,-8.5423750766982,7.03758370063155,1.89617402592365,79.2842872907886,-3.00636496068562,11470171826.9575,2.2277040745779,3981.72662261867
ALB,Albania,2016,-7.5101169001665,6.54350256672646,1.27543168367414,79.8771647108445,-2.50395263078587,11988668784.6628,3.90893551362245,4168.37544462548
ALB,Albania,2017,-7.40849329663264,6.57489520485402,1.98666133171195,74.5233409273812,-1.440259368791,13258268435.6048,3.28317593330073,4614.0479692596
ALB,Albania,2018,-6.60766481105068,6.37055743693266,2.02805963071135,63.6337689521087,-1.25128709485216,15379508329.7568,3.67141928098908,5365.48880180298
ALB,Albania,2019,-7.8206435547354,5.94458817000625,1.41109078954247,74.8082518103115,-1.41899871331626,15585111614.0376,2.06257790176122,5460.4305086932
ALB,Albania,2020,-8.62504897136027,9.16482348389536,1.62088661717011,83.4542198469267,-6.0419038569658,15241455556.3737,-3.31375636888916,5370.77749956875
ALB,Albania,2021,-7.59590815792211,7.75053224958907,2.04147163139547,81.9201392916816,-0.159586014865011,18032009220.4405,8.96957619074095,6413.28280828537
ALB,Albania,2022,-5.87243592794502,6.33655990796026,6.72520271530052,,-6.11676850491325,19017244116.7203,4.82669611912765,6846.42669381643
ALB,Albania,2023,-1.19632171826937,6.73099415157147,4.75976421930108,,-1.40136108284349,23547180412.3404,3.93661689192599,8575.17134637222
ALB,Albania,2024,-2.37733804624419,6.04191592427874,2.21448953273292,,,27177735527.5667,3.96171911223713,10011.6279856667
AND,Andorra,2000,,,,,,1432606188.69324,3.52836236122388,21810.2487431414
AND,Andorra,2001,,,,,,1548265808.05802,8.11935772169949,23511.2951475737
AND,Andorra,2002,,,,,,1764279824.29752,4.54636221364653,26528.130158144
AND,Andorra,2003,,,,,,2366941808.94404,8.69420371612468,34063.5784034776
AND,Andorra,2004,,,,,,2900245324.49221,8.13567633837351,39021.1278101878
AND,Andorra,2005,,,,,,3161084091.11674,5.39779598500422,40829.801876968
AND,Andorra,2006,,,,,,3459337986.88383,4.80868869916921,43467.2109930745
AND,Andorra,2007,,,,,,3957625367.21959,1.55318814103222,48336.2283329823
AND,Andorra,2008,,,,,,4102319399.02343,-5.55918636850581,49132.515707808
AND,Andorra,2009,,,,,,3688976340.7549,-5.30284654348291,43975.0183668093
AND,Andorra,2010,,,,,,3449925738.86069,-1.97495799965345,42746.8309526019
AND,Andorra,2011,,,,,,3629133574.27783,-0.00806975341139093,46657.1561173756
AND,Andorra,2012,,,,,,3188652765.36184,-4.97444371853503,41500.5435791686
AND,Andorra,2013,,,,,,3193512950.02419,-3.54759651549344,42470.3161159692
AND,Andorra,2014,,,,,,3271685596.66321,2.50446552114518,44369.659691379
AND,Andorra,2015,,,,,,2789881258.50362,1.43414039522716,38654.9347203095
AND,Andorra,2016,,,,,,2896610479.73077,3.70967806978986,40129.8192007698
AND,Andorra,2017,,,,,,3000162081.11976,0.346071889630295,40672.9943348258
AND,Andorra,2018,,,,,2.03627726023477,3218419896.9641,1.58876549046354,42819.7745797624
AND,Andorra,2019,18.0104704758856,,,,1.81476469156478,3155149347.80639,2.01554763848308,41257.8045846483
AND,Andorra,2020,15.5264308539605,,,,-2.50183854268355,2891001149.3611,-11.1839399355384,37361.0900666982
AND,Andorra,2021,15.0218009387808,,,,-1.67724359190262,3324647529.381,8.28677879049404,42425.6996756291
AND,Andorra,2022,11.643445126406,,,,3.91614076989565,3380612573.32922,9.56461225648184,42414.0590092117
AND,Andorra,2023,14.2213228058781,,,,1.70887873580895,3785067331.7625,2.58355480961319,46812.4484486309
AND,Andorra,2024,16.0626664512221,,,,,4039844390.22543,3.37182032638998,49303.6733899464
ARB,Arab World,2000,,,,,,763411636190.425,6.34647129326086,2664.16579571488
ARB,Arab World,2001,,,,,,744728537853.62,2.09530426425266,2536.711964719
ARB,Arab World,2002,,,,,,746649261275.272,1.22092803616893,2483.10723424941
ARB,Arab World,2003,,,,,,830076468636.6,4.3005544029904,2696.67230474801
ARB,Arab World,2004,,,,,,987316008401.59,9.07508308916307,3133.73687664723
ARB,Arab World,2005,,18.5959171082747,,,,1210080439500.3,5.57111992838273,3750.69351679806
ARB,Arab World,2006,,22.4383538034735,,,,1439471041382.97,6.28242617046746,4355.08762186879
ARB,Arab World,2007,,24.7101972252911,,,,1674641032780.09,4.59976196177381,4940.70226511719
ARB,Arab World,2008,,26.1673048196094,,,,2118071078804.52,5.56856566948274,6091.93206445673
ARB,Arab World,2009,,27.2015353536623,,,,1829849574764.63,0.642664296186709,5134.45006055159
ARB,Arab World,2010,,27.5072333209197,,,,2155345288815.19,4.8377172153874,5928.30535993301
ARB,Arab World,2011,,32.9963771911766,4.6386876969545,,,2565019402570.0,3.78621306183466,6894.19536785393
ARB,Arab World,2012,,31.150287820595,4.56353694438819,,,2805384177334.91,5.09831162460573,7362.6299087983
ARB,Arab World,2013,,30.4680908609937,3.27712533943639,,,2874275588328.11,2.65952310972671,7351.94811264419
ARB,Arab World,2014,,27.343536280503,2.89947905006051,,-3.94841250799691,2926204954050.54,2.58973285820694,7311.28996894348
ARB,Arab World,2015,,25.451240280028,2.55167715246306,,-8.53954692344549,2568631130655.53,3.29422348876905,6262.04168490023
ARB,Arab World,2016,,27.8268962007628,2.67659170098194,,,2524102874214.64,3.54928351884919,6012.51244365971
ARB,Arab World,2017,,25.2596654922727,2.17183298510004,,,2598475460609.57,1.60482589556119,6066.72679100575
ARB,Arab World,2018,,23.0880131977937,2.45719835917882,,,2907329557076.05,2.64284520902167,6668.2167280195
ARB,Arab World,2019,,21.0921870399292,1.09184802655853,,,2949355029586.25,1.72691613697276,6638.48541455372
ARB,Arab World,2020,,25.6382215380281,1.61222220402458,,,2596422612311.05,-4.75714499576827,5722.48099531674
ARB,Arab World,2021,,20.2310763411941,2.96581008346286,,,3077906530882.01,4.40457595978887,6681.70895180141
ARB,Arab World,2022,,17.8991377056371,5.0875420085391,,,3738584480489.16,6.99541381837754,7931.61789279006
ARB,Arab World,2023,,15.8545805168862,3.64216403030709,,,3606002342262.32,1.5043551993806,7479.68809103279
ARB,Arab World,2024,,,2.07655387954205,,,3704768275595.84,1.54891912399356,7521.15330929761
ARE,United Arab Emirates,2000,,,,,,104337372362.151,10.852704215378,29865.502347066
ARE,United Arab Emirates,2001,,,,,,103311640571.818,1.39908503706675,27745.1708087672
ARE,United Arab Emirates,2002,,,,,,109816201497.617,2.43345681089617,27753.6089526346
ARE,United Arab Emirates,2003,,,,,,124346358066.712,8.80054081355328,29659.5428567811
ARE,United Arab Emirates,2004,,,,,,147824370319.946,9.56643663767056,33376.7152295209
ARE,United Arab Emirates,2005,,,,,,180617467964.602,4.85514119553352,38719.3138307623
ARE,United Arab Emirates,2006,,,,,,222116541865.214,9.83731976923958,44342.6048322482
ARE,United Arab Emirates,2007,,,,,,257916133424.098,3.18439017324607,45854.7325158162
ARE,United Arab Emirates,2008,,,,,,315474615738.598,3.19183627331816,50054.1700681803
ARE,United Arab Emirates,2009,,,1.5618131744907,,,253547358747.447,-5.24292190385027,37803.0663738777
ARE,United Arab Emirates,2010,,,0.877983288285865,,,300189052688.904,1.60285004671354,43696.6712590463
ARE,United Arab Emirates,2011,,,0.877346595685107,,0.0734920959582686,360832739550.715,6.21612181664371,50789.050540755
ARE,United Arab Emirates,2012,,,0.662268900269053,,-0.185919692484176,384610125391.423,1.8244807850986,52034.4762476071
ARE,United Arab Emirates,2013,,,1.10111836375708,1.84568513687581,0.22249380399956,400218529748.128,5.05555965807969,52023.5170959441
ARE,United Arab Emirates,2014,,,2.34626865671642,,-0.0835992199261497,414105366752.893,4.16569184064922,51381.4069901746
ARE,United Arab Emirates,2015,,,4.06996608361595,,-0.00664681830007831,370275469571.137,6.78677287656618,43534.9972694631
ARE,United Arab Emirates,2016,,,1.61748808904197,,0.117456339762902,369255326235.534,5.56149075979933,41326.4018161569
ARE,United Arab Emirates,2017,,,1.96682557818841,,0.182054370146025,390516804029.952,0.735068713941203,42340.5917160161
ARE,United Arab Emirates,2018,,,3.06863379251993,,0.31394194938843,427049432157.931,1.31391388153578,45689.8570049401
ARE,United Arab Emirates,2019,,,-1.93108114782171,,1.04840125861845,417989721742.682,1.10834813453296,44251.4541398817
ARE,United Arab Emirates,2020,,,-2.0794031794094,,1.55786888478428,349473015330.157,-4.95705243303316,37173.8754093066
ARE,United Arab Emirates,2021,,,0.17993533617437,,0.736074630765009,415178792756.978,4.35475529659919,43360.0211001327
ARE,United Arab Emirates,2022,,,5.29122604376852,,0.0881465659198811,502731935194.01,7.50969703496445,49899.0652975197
ARE,United Arab Emirates,2023,,,1.62670837213252,,0.758366215411393,514130432648.06,3.61870653118159,49040.6947521035
ARE,United Arab Emirates,2024,,,1.66336510224892,,,537078829135.466,3.76161544553149,49377.5643384379
ARG,Argentina,2000,-3.15992237703676,6.28322204626375,,,-2.77220128165093,284203750000.0,-0.78899893905691,7637.01489203628
ARG,Argentina,2001,-1.40694788500181,4.29371406025342,,,-3.31954145332982,268696750000.0,-4.40883968258557,7141.47507662826
ARG,Argentina,2002,8.97078467784247,5.27543170673442,,,-5.70628319150298,97724004251.8602,-10.8944848285903,2569.69963519124
ARG,Argentina,2003,6.37990680177011,5.70013745215417,,,-2.82936804297577,127586973492.177,8.83704079576924,3320.47775133903
ARG,Argentina,2004,1.95058324319273,5.77837779911896,,,-0.425276316786125,164657930452.787,9.02957330068152,4242.02099089422
ARG,Argentina,2005,2.65363142179073,7.26029776298214,,,,198737095012.282,8.85165992013437,5067.65342293276
ARG,Argentina,2006,2.79449564264943,7.02897239370493,,,,232557260817.308,8.04715150043027,5869.38028970204
ARG,Argentina,2007,2.1036160391819,8.17153428618646,,,,287530508430.568,9.00765087504757,7185.25155147027
ARG,Argentina,2008,1.49940141614234,6.71425831138327,,,,361558037110.419,4.05723310346406,8944.1102657357
ARG,Argentina,2009,2.1785669619099,9.06749992875243,,,,332976484577.619,-5.91852507634947,8150.23527028221
ARG,Argentina,2010,-0.383118699737133,7.27697103967374,,,,423627422092.49,10.1253981561002,10260.1313108254
ARG,Argentina,2011,-1.00728084144866,5.20195157798821,,,,530158122010.442,6.00395169280579,12704.2831819684
ARG,Argentina,2012,-0.39159512386959,5.21829041219894,,,,545982375701.128,-1.0264204544321,12949.717486654
ARG,Argentina,2013,-2.37749566620574,3.46015205462158,,,,552025140252.246,2.40532378079436,12963.675773326
